starttime	seconds	ctime	dtime	ttime	wait
Thu Jan 09 15:47:23 2025	1736434043	0	852	853	850
Thu Jan 09 15:47:23 2025	1736434043	0	853	853	840
Thu Jan 09 15:47:20 2025	1736434040	0	853	853	837
Thu Jan 09 15:47:24 2025	1736434044	0	853	854	852
Thu Jan 09 15:47:16 2025	1736434036	1	853	854	853
Thu Jan 09 15:47:16 2025	1736434036	1	854	854	837
Thu Jan 09 15:47:21 2025	1736434041	0	857	857	199
Thu Jan 09 15:47:20 2025	1736434040	0	859	860	841
Thu Jan 09 15:47:22 2025	1736434042	0	860	861	473
Thu Jan 09 15:47:17 2025	1736434037	0	861	861	860
Thu Jan 09 15:47:20 2025	1736434040	0	862	863	816
Thu Jan 09 15:47:18 2025	1736434038	0	864	864	845
Thu Jan 09 15:47:23 2025	1736434043	0	865	865	835
Thu Jan 09 15:47:19 2025	1736434039	0	867	867	211
Thu Jan 09 15:47:18 2025	1736434038	0	867	867	848
Thu Jan 09 15:47:25 2025	1736434045	0	868	868	866
Thu Jan 09 15:47:21 2025	1736434041	0	873	873	830
Thu Jan 09 15:47:17 2025	1736434037	0	874	874	829
Thu Jan 09 15:47:23 2025	1736434043	0	876	876	873
Thu Jan 09 15:47:19 2025	1736434039	0	877	877	225
Thu Jan 09 15:47:22 2025	1736434042	0	879	879	873
Thu Jan 09 15:47:21 2025	1736434041	0	879	879	878
Thu Jan 09 15:47:18 2025	1736434038	0	879	880	742
Thu Jan 09 15:47:20 2025	1736434040	0	880	881	175
Thu Jan 09 15:47:17 2025	1736434037	0	881	881	879
Thu Jan 09 15:47:17 2025	1736434037	0	881	882	864
Thu Jan 09 15:47:24 2025	1736434044	0	881	882	695
Thu Jan 09 15:47:22 2025	1736434042	0	884	884	883
Thu Jan 09 15:47:20 2025	1736434040	0	885	885	844
Thu Jan 09 15:47:24 2025	1736434044	0	890	890	859
Thu Jan 09 15:47:20 2025	1736434040	0	891	891	871
Thu Jan 09 15:47:17 2025	1736434037	0	892	893	892
Thu Jan 09 15:47:18 2025	1736434038	0	895	896	816
Thu Jan 09 15:47:22 2025	1736434042	0	896	896	895
Thu Jan 09 15:47:20 2025	1736434040	1	896	897	869
Thu Jan 09 15:47:19 2025	1736434039	0	897	897	895
Thu Jan 09 15:47:21 2025	1736434041	0	897	898	893
Thu Jan 09 15:47:17 2025	1736434037	0	898	898	897
Thu Jan 09 15:47:23 2025	1736434043	1	899	899	544
Thu Jan 09 15:47:20 2025	1736434040	0	900	900	881
Thu Jan 09 15:47:24 2025	1736434044	0	900	900	858
Thu Jan 09 15:47:21 2025	1736434041	0	903	904	900
Thu Jan 09 15:47:19 2025	1736434039	0	904	904	895
Thu Jan 09 15:47:21 2025	1736434041	0	905	905	904
Thu Jan 09 15:47:21 2025	1736434041	0	906	906	888
Thu Jan 09 15:47:23 2025	1736434043	0	909	909	828
Thu Jan 09 15:47:21 2025	1736434041	0	912	912	892
Thu Jan 09 15:47:21 2025	1736434041	0	913	913	868
Thu Jan 09 15:47:18 2025	1736434038	0	916	916	908
Thu Jan 09 15:47:23 2025	1736434043	0	917	917	906
Thu Jan 09 15:47:22 2025	1736434042	1	919	920	918
Thu Jan 09 15:47:21 2025	1736434041	0	920	920	857
Thu Jan 09 15:47:20 2025	1736434040	0	921	922	910
Thu Jan 09 15:47:20 2025	1736434040	0	922	922	883
Thu Jan 09 15:47:23 2025	1736434043	0	923	923	916
Thu Jan 09 15:47:20 2025	1736434040	1	923	924	914
Thu Jan 09 15:47:24 2025	1736434044	0	924	925	865
Thu Jan 09 15:47:21 2025	1736434041	0	926	926	890
Thu Jan 09 15:47:23 2025	1736434043	0	927	927	926
Thu Jan 09 15:47:19 2025	1736434039	0	928	928	661
Thu Jan 09 15:47:21 2025	1736434041	0	930	930	900
Thu Jan 09 15:47:21 2025	1736434041	0	932	932	930
Thu Jan 09 15:47:20 2025	1736434040	0	933	933	151
Thu Jan 09 15:47:17 2025	1736434037	0	935	936	923
Thu Jan 09 15:47:24 2025	1736434044	0	937	937	835
Thu Jan 09 15:47:21 2025	1736434041	1	938	939	928
Thu Jan 09 15:47:24 2025	1736434044	0	939	939	938
Thu Jan 09 15:47:20 2025	1736434040	0	941	941	936
Thu Jan 09 15:47:18 2025	1736434038	0	941	941	938
Thu Jan 09 15:47:23 2025	1736434043	0	941	942	806
Thu Jan 09 15:47:20 2025	1736434040	3	940	943	860
Thu Jan 09 15:47:20 2025	1736434040	0	947	948	917
Thu Jan 09 15:47:21 2025	1736434041	1	948	949	922
Thu Jan 09 15:47:21 2025	1736434041	0	949	950	944
Thu Jan 09 15:47:21 2025	1736434041	0	950	950	950
Thu Jan 09 15:47:21 2025	1736434041	0	953	953	949
Thu Jan 09 15:47:20 2025	1736434040	0	953	953	946
Thu Jan 09 15:47:20 2025	1736434040	1	956	957	942
Thu Jan 09 15:47:16 2025	1736434036	9	950	958	943
Thu Jan 09 15:47:20 2025	1736434040	0	959	959	952
Thu Jan 09 15:47:20 2025	1736434040	0	961	962	960
Thu Jan 09 15:47:18 2025	1736434038	0	962	962	919
Thu Jan 09 15:47:20 2025	1736434040	0	964	964	945
Thu Jan 09 15:47:20 2025	1736434040	0	965	965	948
Thu Jan 09 15:47:19 2025	1736434039	0	965	965	949
Thu Jan 09 15:47:24 2025	1736434044	0	966	966	685
Thu Jan 09 15:47:19 2025	1736434039	0	966	967	964
Thu Jan 09 15:47:19 2025	1736434039	0	967	967	966
Thu Jan 09 15:47:21 2025	1736434041	0	969	970	949
Thu Jan 09 15:47:24 2025	1736434044	0	971	971	970
Thu Jan 09 15:47:17 2025	1736434037	0	971	971	954
Thu Jan 09 15:47:18 2025	1736434038	0	971	971	959
Thu Jan 09 15:47:24 2025	1736434044	1	971	971	682
Thu Jan 09 15:47:23 2025	1736434043	0	971	972	908
Thu Jan 09 15:47:18 2025	1736434038	0	972	972	965
Thu Jan 09 15:47:23 2025	1736434043	0	973	973	820
Thu Jan 09 15:47:16 2025	1736434036	10	966	976	928
Thu Jan 09 15:47:17 2025	1736434037	0	976	976	965
Thu Jan 09 15:47:23 2025	1736434043	0	979	979	962
Thu Jan 09 15:47:20 2025	1736434040	1	979	980	926
Thu Jan 09 15:47:19 2025	1736434039	0	982	982	981
Thu Jan 09 15:47:17 2025	1736434037	0	982	982	957
Thu Jan 09 15:47:20 2025	1736434040	1	982	983	898
Thu Jan 09 15:47:20 2025	1736434040	0	983	983	982
Thu Jan 09 15:47:20 2025	1736434040	0	988	989	61
Thu Jan 09 15:47:19 2025	1736434039	0	989	989	988
Thu Jan 09 15:47:21 2025	1736434041	0	990	990	989
Thu Jan 09 15:47:23 2025	1736434043	0	993	993	990
Thu Jan 09 15:47:23 2025	1736434043	0	994	994	926
Thu Jan 09 15:47:17 2025	1736434037	0	998	998	996
Thu Jan 09 15:47:20 2025	1736434040	0	999	999	997
Thu Jan 09 15:47:24 2025	1736434044	0	1000	1000	671
Thu Jan 09 15:47:16 2025	1736434036	8	993	1001	970
Thu Jan 09 15:47:18 2025	1736434038	0	1001	1001	943
Thu Jan 09 15:47:16 2025	1736434036	9	994	1003	978
Thu Jan 09 15:47:17 2025	1736434037	0	1003	1003	994
Thu Jan 09 15:47:16 2025	1736434036	9	995	1004	978
Thu Jan 09 15:47:20 2025	1736434040	0	1006	1006	1004
Thu Jan 09 15:47:20 2025	1736434040	0	1006	1006	1001
Thu Jan 09 15:47:18 2025	1736434038	0	1007	1007	906
Thu Jan 09 15:47:24 2025	1736434044	0	1008	1008	967
Thu Jan 09 15:47:24 2025	1736434044	0	1013	1013	1009
Thu Jan 09 15:47:22 2025	1736434042	0	1015	1016	932
Thu Jan 09 15:47:23 2025	1736434043	0	1016	1016	952
Thu Jan 09 15:47:24 2025	1736434044	0	1025	1025	1024
Thu Jan 09 15:47:24 2025	1736434044	0	1025	1026	963
Thu Jan 09 15:47:22 2025	1736434042	0	1029	1029	934
Thu Jan 09 15:47:24 2025	1736434044	0	1030	1030	939
Thu Jan 09 15:47:24 2025	1736434044	0	1036	1036	548
Thu Jan 09 15:47:18 2025	1736434038	0	1039	1039	987
Thu Jan 09 15:47:23 2025	1736434043	0	1041	1041	777
Thu Jan 09 15:47:18 2025	1736434038	0	1042	1043	989
Thu Jan 09 15:47:16 2025	1736434036	10	1033	1043	1002
Thu Jan 09 15:47:24 2025	1736434044	0	1044	1044	1034
Thu Jan 09 15:47:20 2025	1736434040	0	1045	1045	1015
Thu Jan 09 15:47:16 2025	1736434036	9	1037	1046	1016
Thu Jan 09 15:47:23 2025	1736434043	0	1046	1047	407
Thu Jan 09 15:47:24 2025	1736434044	0	1046	1047	727
Thu Jan 09 15:47:16 2025	1736434036	8	1042	1050	1011
Thu Jan 09 15:47:19 2025	1736434039	0	1050	1050	1016
Thu Jan 09 15:47:17 2025	1736434037	0	1054	1054	1034
Thu Jan 09 15:47:18 2025	1736434038	0	1057	1058	1018
Thu Jan 09 15:47:17 2025	1736434037	1	1057	1058	1056
Thu Jan 09 15:47:18 2025	1736434038	0	1058	1059	966
Thu Jan 09 15:47:18 2025	1736434038	0	1059	1059	1015
Thu Jan 09 15:47:20 2025	1736434040	0	1060	1060	1039
Thu Jan 09 15:47:25 2025	1736434045	0	1060	1061	1058
Thu Jan 09 15:47:18 2025	1736434038	1	1063	1063	1013
Thu Jan 09 15:47:21 2025	1736434041	0	1065	1065	1020
Thu Jan 09 15:47:19 2025	1736434039	0	1067	1067	1066
Thu Jan 09 15:47:25 2025	1736434045	0	1070	1071	1070
Thu Jan 09 15:47:19 2025	1736434039	0	1072	1072	472
Thu Jan 09 15:47:21 2025	1736434041	0	1072	1073	1047
Thu Jan 09 15:47:16 2025	1736434036	10	1064	1073	1063
Thu Jan 09 15:47:24 2025	1736434044	0	1081	1081	983
Thu Jan 09 15:47:20 2025	1736434040	0	1083	1084	1066
Thu Jan 09 15:47:18 2025	1736434038	0	1086	1086	870
Thu Jan 09 15:47:20 2025	1736434040	0	1086	1086	149
Thu Jan 09 15:47:21 2025	1736434041	0	1086	1087	1072
Thu Jan 09 15:47:18 2025	1736434038	0	1088	1088	1072
Thu Jan 09 15:47:21 2025	1736434041	0	1090	1090	1062
Thu Jan 09 15:47:24 2025	1736434044	0	1090	1090	642
Thu Jan 09 15:47:20 2025	1736434040	0	1093	1093	166
Thu Jan 09 15:47:20 2025	1736434040	0	1094	1094	1092
Thu Jan 09 15:47:18 2025	1736434038	0	1100	1100	1035
Thu Jan 09 15:47:24 2025	1736434044	0	1103	1103	1059
Thu Jan 09 15:47:22 2025	1736434042	0	1108	1108	1094
Thu Jan 09 15:47:20 2025	1736434040	0	1108	1108	1093
Thu Jan 09 15:47:20 2025	1736434040	0	1116	1116	1097
